,content_length,last_modified,date_retrieved,content_type,file_url,eis_url
396,187534,"Tue, 11 Feb 2014 00:09:58 GMT","Thu, 06 Nov 2014 00:59:54 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130068/%24file/20130068.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/15366B43692FF09E85257BEB001D40F6
397,280178,"Tue, 11 Feb 2014 03:16:42 GMT","Thu, 06 Nov 2014 00:59:54 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130064/%24file/20130064.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/A51DDFE8FB2AC5CE85257BEB001D3E0B
398,6828005,"Tue, 11 Feb 2014 03:04:26 GMT","Thu, 06 Nov 2014 00:59:54 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130066/%24file/20130066.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/9A66CF8BD8821B9585257BEB001D3F74
399,1653926,"Mon, 10 Feb 2014 23:36:03 GMT","Thu, 06 Nov 2014 00:59:54 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130070/%24file/20130070.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/078724ACED82615B85257BEB001D4569
400,4875803,"Tue, 11 Feb 2014 00:37:10 GMT","Thu, 06 Nov 2014 00:59:54 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130067/%24file/20130067.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/26D3468F9607AAED85257BEB001D3FA2
401,3374999,"Tue, 10 Jun 2014 10:54:22 GMT","Thu, 06 Nov 2014 00:59:54 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130060/%24file/20130060.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/C796D38EC574D4E085257CF3001B8B51
402,281098,"Tue, 11 Feb 2014 00:02:19 GMT","Thu, 06 Nov 2014 00:59:54 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130061/%24file/20130061.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/135EDAEF6DC914F685257BEB001D3B01
403,1241541,"Tue, 11 Feb 2014 02:22:40 GMT","Thu, 06 Nov 2014 00:59:54 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130062/%24file/20130062.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/6A654FE7DB23A62385257C3500210CE8
404,304034,"Tue, 11 Feb 2014 02:21:08 GMT","Thu, 06 Nov 2014 00:59:54 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130059/%24file/20130059.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/69ACC5B6F2BC72CB85257BEB001D3A38
405,2526531,"Tue, 11 Feb 2014 03:34:44 GMT","Thu, 06 Nov 2014 00:59:55 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130056/%24file/20130056.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/BBCA2B53D4AE2A5285257C5E0021039F
406,23468,"Mon, 13 Oct 2014 10:21:06 GMT","Thu, 06 Nov 2014 00:59:55 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130055/%24file/20130055.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/480E01B7122A204C85257D70001B82F9
407,213848,"Tue, 11 Feb 2014 00:46:52 GMT","Thu, 06 Nov 2014 00:59:55 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130051/%24file/20130051.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/2DF0A6F73F0944EB85257BEB001D29F7
408,174876,"Tue, 11 Feb 2014 00:59:00 GMT","Thu, 06 Nov 2014 00:59:55 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130044/%24file/20130044.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/330685F29FB727A385257C3000212451
409,815294,"Tue, 11 Feb 2014 02:34:02 GMT","Thu, 06 Nov 2014 00:59:55 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130045/%24file/20130045.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/771832398C099CC585257BEB001D242F
410,34230,"Tue, 11 Feb 2014 02:45:00 GMT","Thu, 06 Nov 2014 00:59:55 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130034/%24file/20130034.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/8BC578EE07258BC785257C2400211CB6
411,554980,"Tue, 11 Feb 2014 04:10:02 GMT","Thu, 06 Nov 2014 00:59:55 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130037/%24file/20130037.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/F1039591993C764485257C04001B9686
412,318468,"Wed, 05 Nov 2014 11:14:22 GMT","Thu, 06 Nov 2014 00:59:55 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130035/%24file/20130035.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/0DADDB5BFA0ABCF085257D8700210C25
413,61520,"Tue, 11 Feb 2014 03:07:54 GMT","Thu, 06 Nov 2014 00:59:55 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130039/%24file/20130039.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/9B52AA0D534DB17985257BEB001D1E3A
414,6741592,"Tue, 11 Feb 2014 03:47:31 GMT","Thu, 06 Nov 2014 00:59:55 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130038/%24file/20130038.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/D18216F0C06BEA5485257BEB001D1DA7
415,188224,"Tue, 11 Feb 2014 00:25:17 GMT","Thu, 06 Nov 2014 00:59:55 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130040/%24file/20130040.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/1C08184E5AC5232785257BEB001D1EB2
416,544618,"Tue, 11 Feb 2014 02:25:50 GMT","Thu, 06 Nov 2014 00:59:55 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130041/%24file/20130041.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/6F7908051D69752585257BEB001D1FCD
417,90079,"Tue, 11 Feb 2014 03:13:19 GMT","Thu, 06 Nov 2014 00:59:55 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130042/%24file/20130042.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/A3B5ADB2669AB7A785257BEB001D2015
418,251650,"Tue, 11 Feb 2014 02:23:34 GMT","Thu, 06 Nov 2014 00:59:56 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130032/%24file/20130032.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/6A715F2DF6499C3885257C3200211ADA
419,301883,"Tue, 11 Feb 2014 00:57:49 GMT","Thu, 06 Nov 2014 00:59:56 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130029/%24file/20130029.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/352ECD345B3D8F9B85257C2200211977
420,81604,"Mon, 10 Feb 2014 23:54:38 GMT","Thu, 06 Nov 2014 00:59:56 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130033/%24file/20130033.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/0E97994CC52CDA0785257BEB001D1C59
421,110657,"Tue, 11 Feb 2014 00:38:34 GMT","Thu, 06 Nov 2014 00:59:56 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130028/%24file/20130028.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/22AE7FFB7E1358E985257BEB001D14F5
422,171282,"Tue, 11 Feb 2014 03:48:27 GMT","Thu, 06 Nov 2014 00:59:56 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130027/%24file/20130027.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/D1E7B7C6CF31DFA285257BEB001D11B7
423,2601556,"Tue, 11 Feb 2014 04:19:42 GMT","Thu, 06 Nov 2014 00:59:56 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130020/%24file/20130020.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/FB028D90D165F6C785257C1900211D65
424,510081,"Tue, 11 Feb 2014 02:34:00 GMT","Thu, 06 Nov 2014 00:59:56 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130021/%24file/20130021.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/767F2218D4B5810185257BEB001D0B2A
425,357190,"Tue, 11 Feb 2014 04:06:43 GMT","Thu, 06 Nov 2014 00:59:56 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130019/%24file/20130019.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/E87FDC57AAD8F06A85257BEB001D0A83
426,859851,"Tue, 11 Feb 2014 02:11:36 GMT","Thu, 06 Nov 2014 00:59:56 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130016/%24file/20130016.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/60EC53B5395D9C0985257BEB001D0996
427,337224,"Tue, 11 Feb 2014 02:04:59 GMT","Thu, 06 Nov 2014 00:59:56 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130012/%24file/20130012.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/5D183A6191BE872C85257BEB001D0975
428,1176235,"Tue, 11 Feb 2014 02:21:32 GMT","Thu, 06 Nov 2014 00:59:56 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130002/%24file/20130002.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/69E5AD7E994320C085257C01001B95B6
429,160593,"Tue, 04 Mar 2014 11:11:08 GMT","Thu, 06 Nov 2014 00:59:57 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130001/%24file/20130001.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/0879A298E479AC6F85257C9100210ACD
430,210765,"Tue, 11 Feb 2014 00:22:29 GMT","Thu, 06 Nov 2014 00:59:57 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20120405/%24file/20120405.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/15CD1C3EBBA9AAEC85257BEB001D0612
431,65745,"Tue, 11 Feb 2014 03:44:14 GMT","Thu, 06 Nov 2014 00:59:57 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20120406/%24file/20120406.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/C938F37DAB816DBA85257BEB001D082B
432,346308,"Tue, 11 Feb 2014 03:18:45 GMT","Thu, 06 Nov 2014 00:59:57 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20120399/%24file/20120399.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/AA2DB9267E435FBC85257BEB001CF8D6
433,6125513,"Tue, 11 Feb 2014 03:58:18 GMT","Thu, 06 Nov 2014 00:59:57 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20120400/%24file/20120400.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/DF2F3C3429E7FC6D85257BEB001CFB74
434,7035406,"Tue, 11 Feb 2014 03:17:34 GMT","Thu, 06 Nov 2014 00:59:57 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20120395/%24file/20120395.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/A7218611E2ED92EE85257BEB001CF3AF
435,370024,"Tue, 11 Feb 2014 03:32:30 GMT","Thu, 06 Nov 2014 00:59:57 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20120394/%24file/20120394.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/B8F6DE054FEB2AE785257BEB001CF353
436,506366,"Tue, 11 Feb 2014 00:37:28 GMT","Thu, 06 Nov 2014 00:59:57 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20120387/%24file/20120387.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/26F27F169BB0F59B85257C04001B95E7
437,659153,"Mon, 10 Feb 2014 23:45:56 GMT","Thu, 06 Nov 2014 00:59:57 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20120388/%24file/20120388.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/0C54141D6C18B16A85257C22002115F6
438,3316906,"Tue, 11 Feb 2014 02:58:14 GMT","Thu, 06 Nov 2014 00:59:57 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20120392/%24file/20120392.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/905CC5321EBC9B8B85257BEB001CF195
439,203142,"Tue, 11 Feb 2014 03:40:21 GMT","Thu, 06 Nov 2014 00:59:57 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20120390/%24file/20120390.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/C320D5DDD64E9F9585257BEB001CECA7
440,36522,"Mon, 10 Feb 2014 23:38:58 GMT","Thu, 06 Nov 2014 00:59:31 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20120393/%24file/20120393.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/49882E269E23BCEF85257BEB001CF2E5
441,404532,"Tue, 11 Feb 2014 01:30:17 GMT","Thu, 06 Nov 2014 00:59:31 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20120383/%24file/20120383.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/47AD6AFA8304576885257C2900212115
442,484646,"Tue, 11 Feb 2014 00:21:08 GMT","Thu, 06 Nov 2014 00:59:31 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20120378/%24file/20120378.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/588B0422B93E73DD85257BEB001CB22E
443,109013,"Mon, 10 Feb 2014 23:50:24 GMT","Thu, 06 Nov 2014 00:59:31 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20120376/%24file/20120376.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/323E4D4AC66E1E9E85257BEB001CAF29
444,81432,"Tue, 11 Feb 2014 03:44:22 GMT","Thu, 06 Nov 2014 00:59:31 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20120371/%24file/20120371.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/AF9195C88023DE0C85257BEB001CABC4
445,851742,"Tue, 11 Feb 2014 00:48:50 GMT","Thu, 06 Nov 2014 00:59:31 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20120368/%24file/20120368.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/24DA4C403A9B282585257C3200211763
446,676694,"Tue, 11 Feb 2014 04:19:46 GMT","Thu, 06 Nov 2014 00:59:31 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20120361/%24file/20120361.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/DBCD66D14A1CEEA385257AFD00210E6F
447,974051,"Tue, 11 Feb 2014 04:19:53 GMT","Thu, 06 Nov 2014 00:59:31 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20120358/%24file/20120358.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/DD0F261C9376EB1F85257B0000211AAF
448,68949,"Tue, 11 Feb 2014 04:19:41 GMT","Thu, 06 Nov 2014 00:59:31 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20120359/%24file/20120359.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/DAC57F2EF57B955585257C3200211573
449,525694,"Tue, 11 Feb 2014 03:13:52 GMT","Thu, 06 Nov 2014 00:59:31 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20120352/%24file/20120352.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/8E06592E3B869EF585257BEB001C7CE3
450,525694,"Tue, 11 Feb 2014 02:53:06 GMT","Thu, 06 Nov 2014 00:59:58 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20120352/%24file/20120352.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/DC8362E928C498E185257B0000210229
451,1079203,"Tue, 11 Feb 2014 01:24:20 GMT","Thu, 06 Nov 2014 00:59:58 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20120346/%24file/20120346.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/42D0A8E62962B74E85257BEB001C7789
452,276556,"Tue, 11 Feb 2014 01:28:08 GMT","Thu, 06 Nov 2014 00:59:58 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20120345/%24file/20120345.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/3D372D5643BE31D085257BEB001C7739
453,411372,"Tue, 11 Feb 2014 03:26:58 GMT","Thu, 06 Nov 2014 00:59:58 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20120347/%24file/20120347.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/B216A709B914D23985257BEB001C77EE
454,250843,"Tue, 11 Feb 2014 03:45:23 GMT","Thu, 06 Nov 2014 00:59:58 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20120348/%24file/20120348.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/CDDD020C19B47E3985257BEB001C7814
455,32026,"Tue, 11 Feb 2014 02:25:23 GMT","Thu, 06 Nov 2014 00:59:59 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20120351/%24file/20120351.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/6B3530E412CDD01985257BEB001C7BF4
456,2049207,"Tue, 11 Feb 2014 01:25:31 GMT","Thu, 06 Nov 2014 00:59:59 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20120338/%24file/20120338.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/44D89FA3C786E65285257BEB001C69DA
457,1024613,"Tue, 11 Feb 2014 01:55:22 GMT","Thu, 06 Nov 2014 00:59:59 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20120339/%24file/20120339.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/532F5A67B7C2021A85257BEB001C6C28
458,535802,"Tue, 11 Feb 2014 02:18:05 GMT","Thu, 06 Nov 2014 00:59:59 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20120336/%24file/20120336.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/63EA6A81AA08DEE185257BEB001C6239
459,362902,"Mon, 10 Feb 2014 23:39:02 GMT","Thu, 06 Nov 2014 00:59:59 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20120334/%24file/20120334.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/087EFA68620B8F2285257BEB001C565D
460,1046280,"Tue, 11 Feb 2014 03:29:25 GMT","Thu, 06 Nov 2014 00:59:59 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20120335/%24file/20120335.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/B44CEF7D8780278785257BEB001C59DA
461,188727,"Tue, 11 Feb 2014 00:28:22 GMT","Thu, 06 Nov 2014 00:59:59 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20120327/%24file/20120327.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/1D7FBB9612F6A43A85257C300021148A
462,524354,"Tue, 11 Feb 2014 00:47:46 GMT","Thu, 06 Nov 2014 00:59:59 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20120332/%24file/20120332.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/32C3F2642C2FB37B85257BEB001C5540
463,1194925,"Tue, 11 Feb 2014 01:56:23 GMT","Thu, 06 Nov 2014 00:59:59 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20120330/%24file/20120330.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/53B540AA7215EDD985257BEB001C5399
464,350964,"Tue, 11 Feb 2014 02:01:51 GMT","Thu, 06 Nov 2014 00:59:59 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20120333/%24file/20120333.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/59BB3566E1BFBD7685257BEB001C55F6
465,337656,"Tue, 11 Feb 2014 02:40:27 GMT","Thu, 06 Nov 2014 00:59:59 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20120326/%24file/20120326.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/828B807FEBE81F4085257C05001B9DC9
466,1928914,"Tue, 11 Feb 2014 03:59:41 GMT","Thu, 06 Nov 2014 00:59:59 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20120319/%24file/20120319.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/E0390AD2B0069EC185257C1900211634
467,310021,"Tue, 11 Feb 2014 00:33:45 GMT","Thu, 06 Nov 2014 00:59:59 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20120317/%24file/20120317.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/21168F098DA0883A85257BEB001C393B
468,37077,"Tue, 11 Feb 2014 02:25:09 GMT","Thu, 06 Nov 2014 00:59:59 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20120318/%24file/20120318.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/6B2552046B99810685257BEB001C3B86
469,42283,"Tue, 11 Feb 2014 03:37:21 GMT","Thu, 06 Nov 2014 01:00:00 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20120324/%24file/20120324.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/BFFBDCB57C3F966F85257BEB001C4AB6
470,6511390,"Tue, 11 Feb 2014 00:58:40 GMT","Thu, 06 Nov 2014 01:00:00 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20120309/%24file/20120309.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/333A1FD2E0259A5E85257C22002105B2
471,808256,"Tue, 11 Feb 2014 02:33:42 GMT","Thu, 06 Nov 2014 01:00:00 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20120314/%24file/20120314.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/74D5064EFF61673985257BEB001C3663
472,2278801,"Tue, 11 Feb 2014 01:52:59 GMT","Thu, 06 Nov 2014 01:00:00 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20120307/%24file/20120307.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/50D36B015F389E7485257BEB001C2F5B
473,547119,"Tue, 11 Feb 2014 00:35:28 GMT","Thu, 06 Nov 2014 01:00:00 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20120304/%24file/20120304.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/29640883DE3B269B85257C3800210FCE
474,546548,"Mon, 10 Feb 2014 23:34:29 GMT","Thu, 06 Nov 2014 01:00:00 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20120290/%24file/20120290.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/05F85BAC054BEF0B85257BEB001C2EAF
475,322603,"Mon, 10 Feb 2014 23:50:30 GMT","Thu, 06 Nov 2014 00:59:33 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20120295/%24file/20120295.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/379B19276FF9079885257BEB001C2EF4
476,302569,"Tue, 11 Feb 2014 02:53:31 GMT","Thu, 06 Nov 2014 00:59:34 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20120288/%24file/20120288.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/77074EF97DF3FA0485257BEB001C2EA5
477,1759405,"Tue, 11 Feb 2014 04:07:26 GMT","Thu, 06 Nov 2014 00:59:34 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20120292/%24file/20120292.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/CA6A784B8DC12F6785257BEB001C2ED3
478,307849,"Tue, 11 Feb 2014 03:58:03 GMT","Thu, 06 Nov 2014 00:59:34 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20120294/%24file/20120294.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/BC8FA8CF44F3383F85257BEB001C2EEC
479,2253972,"Mon, 10 Feb 2014 23:50:55 GMT","Thu, 06 Nov 2014 00:59:34 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20120284/%24file/20120284.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/3857BD160B3C0A4F85257BEB001C2E80
480,139156,"Mon, 10 Feb 2014 23:34:29 GMT","Thu, 06 Nov 2014 01:00:00 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20120278/%24file/20120278.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/0673422648DB201A85257BEB001C2E57
481,180908,"Tue, 11 Feb 2014 02:53:06 GMT","Thu, 06 Nov 2014 01:00:00 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20120279/%24file/20120279.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/8E1CA82819D286CC85257BEB001C2E5E
